Temperature,Concentration,Diffusion Coefficient,R^2,stderr
329.37137137137137,66,3.537661613613878e-11,0.9964471444862235,9.367177013822628e-06
328.7707707707708,66,1.5181477810796645e-11,0.9876226122441764,6.688645738622362e-06
328.57057057057057,66,3.687125178906418e-11,0.9868570740148592,1.9067427892166312e-05
328.1701701701702,66,7.158199537204006e-11,0.9980717963229038,1.5573827968184758e-05
327.96996996996995,66,3.320953706466983e-11,0.9837324960312922,2.2888034738526595e-05
327.5695695695696,66,3.902008707906575e-11,0.9836560260066131,2.4737251621082603e-05
327.36936936936934,66,9.123695031398841e-12,0.9313015717144201,8.664077750169942e-06
326.96896896896897,66,5.698039297251728e-11,0.9973600708657369,1.4379291843635803e-05
326.66866866866866,66,1.293351548163829e-10,0.9997707367591526,1.1973029725712032e-05
326.16816816816817,66,2.5595684126844383e-11,0.9959271929956028,7.424323829493897e-06
325.6676676676677,66,4.694023006519223e-11,0.9977597099046968,1.3040674665563217e-05
325.26726726726724,66,6.942689988082798e-11,0.9974510151299387,1.938298503502033e-05
325.1671671671672,66,6.833920626824773e-11,0.9911748079348582,2.8944774075029945e-05
325.06706706706706,66,2.919645467740797e-11,0.9973926274090132,6.787549968506037e-06
324.86686686686687,66,2.1600250827047292e-11,0.9981165813898017,4.080742718560943e-06
324.76676676676675,66,1.3403986285568244e-11,0.9945004455569325,4.543308919413888e-06
323.76576576576576,66,6.110218505261456e-11,0.9989496999413364,9.70195227013965e-06
323.26526526526527,66,5.068082831947053e-11,0.9890477527342828,2.3148898368105078e-05
322.16416416416416,66,5.952151508003948e-11,0.9973460840987529,1.421402497361807e-05
321.963963963964,66,4.321592119152962e-11,0.977794935381288,2.9227954763913614e-05
321.66366366366367,66,1.6399805353062674e-11,0.9976083100351246,4.560074028635298e-06
321.26326326326324,66,3.702023808362652e-11,0.965080519928101,3.215765948387376e-05
320.56256256256256,66,4.7756028905178497e-11,0.9883362291381296,2.490372845658539e-05
320.46246246246244,66,2.8909903716507074e-11,0.9827395016431824,1.601160076771743e-05
320.1621621621622,66,9.50143393794057e-11,0.9965683018097075,3.0160316848181084e-05
319.76176176176176,66,4.971776570569218e-11,0.9903580297418569,2.324930458211304e-05
319.5615615615616,66,1.1329288173715143e-11,0.7507083558650064,2.3143282472557726e-05
318.5605605605606,66,4.232568406292078e-11,0.9990304273991093,6.5536246341796375e-06
318.2602602602602,66,3.3781925129465834e-12,0.6164236540358261,1.000036833941151e-05
318.06006006006004,66,3.7677118973584934e-11,0.9888894017797052,1.9140255481958634e-05
317.75975975975973,66,2.9183082180914434e-11,0.9915843589179784,1.4067966630495029e-05
317.4594594594595,66,1.3939356017575198e-10,0.9959596115605834,4.8531886985407845e-05
317.05905905905905,66,4.0946559423698384e-11,0.9664278358226391,3.294949400739683e-05
316.75875875875874,66,6.447124418733656e-11,0.9987627649491252,1.1107949694584808e-05
315.0570570570571,66,6.030040716043097e-11,0.9966560466235503,1.916860415784099e-05
314.95695695695696,66,1.5601635004906635e-11,0.9768409550875943,1.2422209052676056e-05
314.15615615615616,66,6.715348721109762e-11,0.9923363687222436,3.635133198272275e-05
313.955955955956,66,8.610991062151508e-11,0.997273045704639,2.681921417763684e-05
313.85585585585585,66,5.281204326783959e-11,0.9913765845991164,2.264098092832139e-05
313.65565565565566,66,3.147288513720512e-11,0.8848133237213325,4.65829789717862e-05
313.35535535535536,66,8.552572458409795e-11,0.9991409350754308,1.4156205054572072e-05
312.9549549549549,66,1.4044667563132666e-11,0.938532253911332,1.5798664097882345e-05
312.35435435435437,66,5.4230126176697545e-11,0.9992705074726091,6.646095049141527e-06
311.65365365365363,66,5.247747438909939e-11,0.9964958034211433,1.491435933868091e-05
311.55355355355357,66,4.638499199216253e-11,0.9482034128152024,6.738561541182367e-05
310.45245245245246,66,1.5352831975568827e-11,0.9666319215904311,1.1965840026503345e-05
310.05205205205203,66,1.3511620150195136e-10,0.9827573036849927,9.867502902935273e-05
309.7517517517517,66,4.3483621998143055e-11,0.9802014844344256,2.8221329124780438e-05
309.65165165165166,66,2.326122275443166e-11,0.9900501502756875,1.0381728397606948e-05
309.4514514514515,66,6.935045751092684e-11,0.9856353096736674,3.677545407587322e-05
309.15115115115117,66,6.415836955346011e-11,0.9994615344585367,8.273615752102119e-06
308.6506506506507,66,1.5215108001108493e-11,0.9037172050005058,1.9332117231565595e-05
308.25025025025025,66,4.716548907862532e-11,0.9842779418497454,2.9253637189243124e-05
307.8498498498499,66,4.826723688861498e-11,0.9981058712255333,1.133494809118566e-05
306.2482482482483,66,1.6703035588902308e-11,0.9026904151636629,2.317274465407309e-05
306.14814814814815,66,7.51753698124832e-11,0.9996938106789901,6.837633988810912e-06
305.54754754754754,66,1.3763555882903247e-10,0.998444547491813,3.198798449716405e-05
305.34734734734735,66,3.254701300804759e-11,0.995240853754771,9.620477692990796e-06
304.74674674674674,66,5.822152647176572e-11,0.960177906906408,4.6870397675451377e-05
304.6466466466467,66,4.3887714387869185e-11,0.9972173844321145,1.0314149602930706e-05
304.54654654654655,66,5.5459645617607945e-11,0.9985629893325411,1.0068666627947619e-05
304.04604604604606,66,7.225248388729234e-12,0.9612593313783951,4.658057230593974e-06
303.94594594594594,66,6.274358386308516e-12,0.9311954718170139,6.032236368704062e-06
303.64564564564563,66,2.481964986164161e-11,0.9850076263986868,1.3777162729775486e-05
303.54554554554556,66,2.9067075753619975e-11,0.9881616963392196,1.3887781041309721e-05
303.0450450450451,66,4.673045089303532e-11,0.9961219080693814,1.7111321479282084e-05
302.74474474474476,66,5.2361039603316884e-11,0.997502227227943,1.1812259417876564e-05
302.5445445445445,66,1.870992261452658e-11,0.9496157450257092,2.193019267756222e-05
302.44444444444446,66,1.3526426365088665e-11,0.9695999512568275,1.2242837364757558e-05
302.044044044044,66,2.025965289673267e-11,0.8451512292977017,3.123871832215287e-05
301.7437437437437,66,2.963325405294695e-11,0.9813685392639067,2.0806995358548053e-05
301.14314314314316,66,1.1033614873503584e-10,0.9979691705678305,3.1046021367013635e-05
300.84284284284286,66,7.040885941501074e-11,0.9986542641526376,1.2930822475797766e-05
300.74274274274273,66,1.9177860037876533e-11,0.916014809122929,2.4124880619039025e-05
